Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],14394,3867,18,37.41916873002445,3.731300000254123,215.63019999985045,25311.9280950396,245.34548731626563,65.91294980213972,18,39,64,75,97,110,130,140,170,210,220
,Aggregated,14394,3867,18,37.41916873002445,3.731300000254123,215.63019999985045,25311.9280950396,245.34548731626563,65.91294980213972,18,39,64,75,97,110,130,140,170,210,220
