Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],13921,0,49,128.0665705337219,2.3637999997845327,2156.504699999914,34336.59787371597,234.64112446023594,0.0,49,130,180,220,330,460,660,830,1300,1900,2200
,Aggregated,13921,0,49,128.0665705337219,2.3637999997845327,2156.504699999914,34336.59787371597,234.64112446023594,0.0,49,130,180,220,330,460,660,830,1300,1900,2200
