Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],2240,0,4,4.5182225348181,1.961083999958646,99.79083300004277,6357.0,37.93483439043101,0.0,4,4,5,5,7,9,12,14,75,100,100
,Aggregated,2240,0,4,4.5182225348181,1.961083999958646,99.79083300004277,6357.0,37.93483439043101,0.0,4,4,5,5,7,9,12,14,75,100,100
