Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],887,9,410.0,509.9787874374132,106.74941700017371,10225.997165999615,6144.15670800451,15.08201297648647,0.15303057135104647,410,520,590,620,840,1100,2900,4000,10000,10000,10000
,Aggregated,887,9,410.0,509.9787874374132,106.74941700017371,10225.997165999615,6144.15670800451,15.08201297648647,0.15303057135104647,410,520,590,620,840,1100,2900,4000,10000,10000,10000
