Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],2260,0,3,4.018388377424956,1.9602910006142338,38.52587500023219,6093.8,38.40298628379501,0.0,3,4,5,5,7,9,11,12,21,39,39
,Aggregated,2260,0,3,4.018388377424956,1.9602910006142338,38.52587500023219,6093.8,38.40298628379501,0.0,3,4,5,5,7,9,11,12,21,39,39
